additions,additions_avg,additions_max,avg_play_size,avg_task_size,change_set_avg,change_set_max,code_churn_avg,code_churn_count,code_churn_max,commit,commits_count,committed_at,contributors_count,deletions,deletions_avg,deletions_max,failure_prone,filepath,highest_contributor_experience,hunks_median,lines_blank,lines_code,lines_comment,minor_contributors_count,num_authorized_key,num_block_error_handling,num_blocks,num_commands,num_conditions,num_decisions,num_deprecated_keywords,num_deprecated_modules,num_distinct_modules,num_external_modules,num_fact_modules,num_file_exists,num_file_mode,num_file_modules,num_filters,num_ignore_errors,num_import_playbook,num_import_role,num_import_tasks,num_include,num_include_role,num_include_tasks,num_include_vars,num_keys,num_lookups,num_loops,num_math_operations,num_names_with_vars,num_parameters,num_paths,num_plays,num_prompts,num_regex,num_roles,num_suspicious_comments,num_tasks,num_tokens,num_unique_names,num_uri,num_vars,text_entropy,delta_avg_play_size,delta_avg_task_size,delta_lines_blank,delta_lines_code,delta_lines_comment,delta_num_authorized_key,delta_num_block_error_handling,delta_num_blocks,delta_num_commands,delta_num_conditions,delta_num_decisions,delta_num_deprecated_keywords,delta_num_deprecated_modules,delta_num_distinct_modules,delta_num_external_modules,delta_num_fact_modules,delta_num_file_exists,delta_num_file_mode,delta_num_file_modules,delta_num_filters,delta_num_ignore_errors,delta_num_import_playbook,delta_num_import_role,delta_num_import_tasks,delta_num_include,delta_num_include_role,delta_num_include_tasks,delta_num_include_vars,delta_num_keys,delta_num_lookups,delta_num_loops,delta_num_math_operations,delta_num_names_with_vars,delta_num_parameters,delta_num_paths,delta_num_plays,delta_num_prompts,delta_num_regex,delta_num_roles,delta_num_suspicious_comments,delta_num_tasks,delta_num_tokens,delta_num_unique_names,delta_num_uri,delta_num_vars,delta_text_entropy,repository
0,0,0,,,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tempest/tasks/pre/packstack.yml,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,redhat-openstack/infrared
0,0,0,0,18,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,infrared/common/roles/vbmc/tasks/install.yml,0,0,13,88,1,0,0,0,2,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1,0,0,6,0,0,0,0,0,0,5,202,20,0,1,6.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,5,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/tasks/upgrade/10/aodh_migration.yml,0,0,4,22,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,4,0,0,1,0,0,5,83,5,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,20,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/openstack/roles/bmc/tasks/openstack-bmc.yml,0,0,3,18,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,1,66,6,0,0,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,5,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/virsh/tasks/remove_static_ips.yml,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,24,1,0,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,9,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-undercloud/tasks/images/rpm.yml,0,0,1,17,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,2,0,1,8,2,0,0,0,0,0,2,60,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,95,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/osdcompute/osdcompute.yml,0,0,4,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,301,1,0,0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,51,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/mds/mds.yml,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,175,1,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,190,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/database-messaging-networker-novacontrol/controller.yml,0,0,3,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,620,1,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,27,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,infrared/common/roles/cdn_registery/defaults/main.yml,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,31,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,infrared/common/roles/vbmc/tasks/iptables.yml,0,0,6,62,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,4,0,0,0,0,0,0,0,0,0,2,180,7,0,1,5.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,13,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/roles/containers/prepare-templates/tasks/pre.yml,0,0,19,133,0,0,0,0,1,1,10,8,0,0,11,1,0,0,0,0,21,0,0,0,0,0,0,0,1,105,0,0,0,0,11,1,0,0,0,0,0,12,444,18,0,5,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,7,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-undercloud/tasks/inject_undercloud_conf.yml,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,4,1,0,0,0,0,0,1,25,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,1,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/openstack/roles/hostvars/tasks/main.yml,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,60,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/novacontrol/novacontrol.yml,0,0,4,42,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,180,1,0,0,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,8,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/virsh/tasks/bridged_network.yml,0,0,9,74,9,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,46,0,0,0,1,19,7,0,0,0,0,1,9,271,10,0,0,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,10,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/tasks/storage/netapp.yml,0,0,2,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,18,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/roles/containers/prepare-templates/tasks/build/build_images.yml,0,0,14,120,3,0,0,0,1,1,12,7,0,0,6,1,0,0,0,0,11,0,0,0,1,0,0,1,0,79,0,1,0,1,3,1,0,0,0,0,0,7,446,16,0,3,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,3,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,infrared/common/roles/network/forward-port/defaults/main.yml,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,53,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/database-networker-novacontrol/database.yml,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,171,1,0,0,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,15,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,infrared/common/roles/network/forward-port/tasks/main.yml,0,0,1,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,0,1,0,0,15,0,0,0,0,0,0,2,92,2,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,4,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/virsh/tasks/remove_vm.yml,0,0,4,21,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,2,7,1,0,0,1,0,0,5,71,5,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,6,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/roles/containers/common/defaults/main.yml,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,7,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tempest/tasks/setup/rpm/install_plugins_source.yml,0,0,7,46,2,0,0,0,1,1,1,0,0,0,6,1,0,0,0,1,2,0,0,0,0,0,0,0,0,45,0,0,0,2,13,2,0,0,0,0,0,7,137,11,0,1,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,9,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/tasks/control_node_placement/specific_node_ids.yml,0,0,5,26,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,2,0,0,0,0,0,0,0,0,0,3,87,5,0,3,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,3,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,infrared/common/roles/inventory-update/defaults/main.yml,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,7,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/tasks/upgrade/9/main.yml,0,0,15,109,0,0,0,0,6,3,1,0,0,0,10,6,0,0,0,0,12,0,0,0,0,6,0,7,0,101,0,6,0,0,0,0,0,0,0,0,0,16,328,10,0,6,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,5,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/tasks/storage/main.yml,0,0,2,14,1,0,0,0,0,0,4,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,38,2,0,1,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,12,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,infrared/common/roles/vbmc/tasks/iptables_overcloud.yml,0,0,3,24,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,24,0,2,0,0,1,0,0,0,0,0,0,2,86,3,0,1,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,81,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/default/compute.yml,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,265,1,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,68,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/database-networker-novacontrol/networker.yml,0,0,3,46,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,216,1,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,5,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/rally/tasks/setup/rpm/install_plugins_source.yml,0,0,3,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,0,0,0,0,20,0,0,0,0,9,2,0,0,0,0,0,4,54,6,0,0,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,5,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/collect-logs/tasks/collect_host_logs.yml,0,0,44,236,6,0,0,0,0,34,1,0,2,0,44,0,0,0,0,4,9,40,0,0,0,0,0,0,0,144,0,1,0,0,17,5,0,0,0,0,0,44,1069,35,0,3,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
2,2,2,0,5,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,1,2018-12-26 19:52:22+00:00,1,2,2,2,1,infrared/common/roles/tls-everywhere/tasks/prepare_overcloud.yml,100,2,10,49,0,0,0,0,0,4,6,2,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,1,0,43,0,1,0,0,13,5,0,0,2,0,0,11,217,10,0,4,6.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,216,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/monitor/controller.yml,0,0,3,149,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,695,1,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,12,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tempest/tasks/run_suite.yml,0,0,27,189,9,0,0,0,4,1,20,9,7,0,12,4,0,0,0,1,26,0,0,0,0,0,0,1,1,141,0,4,0,7,15,2,0,0,0,0,0,16,806,27,0,6,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,8,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,1,plugins/tripleo-overcloud/tasks/introspection_recovery.yml,0,0,15,118,17,0,0,0,0,8,9,2,0,0,15,0,0,0,0,0,20,3,0,0,0,0,0,0,0,67,0,5,0,0,6,0,0,0,0,0,0,15,560,12,0,8,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,50,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/default/ceph.yml,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,164,1,0,0,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,12,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,infrared/common/roles/from-source/tasks/dlrn.yml,0,0,15,107,0,0,0,0,1,1,2,0,3,0,7,1,0,0,0,0,13,0,0,0,0,0,0,0,0,81,0,3,0,1,13,2,0,0,0,0,0,8,361,19,0,4,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,7,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/tasks/upgrade/11/swift_upgrade.yml,0,0,4,29,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,1,0,1,0,0,0,0,0,0,0,4,76,4,0,1,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,160,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/serviceapi_networker/serviceapi.yml,0,0,3,111,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,515,1,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,225,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/ironic/controller.yml,0,0,3,153,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,714,1,0,0,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
0,0,0,0,56,1,4,0,0,0,84d885bf700013a14bc733fb502fc17260f2ac93,0,2018-12-26 19:52:22+00:00,0,0,0,0,0,plugins/tripleo-overcloud/files/roles/networker-messaging/messaging.yml,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,188,1,0,0,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,redhat-openstack/infrared
